CUSTOMER_ID,CUSTOMER_CATEGORY_ID,CUSTOMER_NAME,CUSTOMER_SECTOR_TYPE,SECTOR_CODE,CUSTOMER_RISK_LEVEL
10037739,2,"Robert Yuki Harper Takahashi",0,"",""
10017360,1,"Nathan Tanaka Zain",0,"",""
10036103,2,"Andrew Sophia Li",0,"",""
10022134,4,"Omar Benjamin Matthew Qureshi",0,"",""
10038934,4,"Zhang Olivia Lin",0,"",""
10039258,3,"Mariam Al-Farsi Zhang",0,"",""
10018133,1,"Akira Robert Brown",0,"",""
10032407,3,"Lei Zainab Hussein",0,"",""
10024034,3,"Andrew Chloe Sharif",0,"",""
10026303,1,"Joshua Rania Fahmy",0,"",""
10035618,1,"Jia Sophia Alexander Moore",0,"",""
10021286,3,"Owen Huang",0,"",""
10028375,4,"Owen Amelia Mitchell",0,"",""
10013154,1,"Taro Abigail Lewis",0,"",""
10032865,4,"Layla Zayed",0,"",""
10020697,4,"Ryu Taro Sharif",0,"",""
10025908,4,"Benjamin Hill Lewis",0,"",""
10037328,1,"Xia Minato Shimizu Wu",0,"",""
10030402,2,"Mohamed Haddad",0,"",""
10013150,3,"John Ryan Qureshi",0,"",""
10024854,4,"Kenji Andrew Lin Davis",0,"",""
10033938,2,"Owen Ava Amin Lin",0,"",""
10030928,4,"Lucy William Younis",0,"",""
10028055,1,"Haruto Jia Thomas",0,"",""
10019463,4,"Olivia Grace Dylan Khan Yang",0,"",""
10014503,3,"Aisha Harper Yuki King",0,"",""
10026084,1,"Dylan Haddad",0,"",""
10023774,1,"Lei Ibrahim Nasir El-Sayed",0,"",""
10033028,4,"Amelia Clark",0,"",""
10034689,4,"Owen Ella Li",0,"",""
10029049,4,"Ali Mitchell",0,"",""
10027544,1,"Taro Layla Takashi El-Sayed Al-Farooq",0,"",""
10020124,2,"Hana Jack Miller",0,"",""
10030008,1,"James Lewis",0,"",""
10032172,1,"Samuel Karim Baker Kobayashi",0,"",""
10019265,2,"Liang Haddad",0,"",""
10031519,2,"Henry Nour Lucy Deng Johnson",0,"",""
10035362,3,"Samuel Chen Moore Qureshi",0,"",""
10021276,2,"Ibrahim Baker",0,"",""
10025879,1,"Amelia Emily Takahashi",0,"",""
10037953,2,"Akira Xia Fujiwara",0,"",""
10024896,3,"Michael Carter",0,"",""
10031514,2,"Daniel Ryu Yang Takahashi",0,"",""
10019781,1,"Ethan Yang",0,"",""
10030653,2,"Chen Aisha Xu Clark",0,"",""
10028832,3,"Charlotte Samuel Kenji Miller",0,"",""
10019141,3,"Lin Haddad",0,"",""
10033467,1,"Liang Hui Chen",0,"",""
10030905,3,"Haruto Fahmy",0,"",""
10021426,3,"Lin Thomas",0,"",""
10034421,2,"Hassan Takahashi Sharif",0,"",""
10019002,1,"Grace Benjamin Mohamed Hill",0,"",""
10016371,4,"Mia Madison Wang Khan",0,"",""
10026581,1,"Lei Ishikawa Carter",0,"",""
10036813,3,"Amelia Walker Deng",0,"",""
10031506,2,"Mason Taro White",0,"",""
10020902,4,"Akira Ethan Amin",0,"",""
10024849,3,"Jack Youssef Moore",0,"",""
10015360,4,"Thomas Nicholas Amin",0,"",""
10036441,4,"Wei Youssef Madison Miller Li",0,"",""
10014867,3,"Ahmed Haruto Zain",0,"",""
10031067,4,"Zainab Michael Thomas",0,"",""
10024754,3,"Julian Layla Thomas Chen",0,"",""
10019721,4,"James Kobayashi",0,"",""
10036073,2,"Liang Akira Hao Deng Ishikawa",0,"",""
10033229,1,"Ali Huang Al-Farsi",0,"",""
10015446,1,"Youssef Layla White",0,"",""
10017367,2,"James Robert Johnson Chen",0,"",""
10032905,4,"Abigail Jack Rahman Deng",0,"",""
10018054,1,"Lily Omar White Shimizu",0,"",""
10038644,1,"William Al-Farsi",0,"",""
10035731,1,"Olivia Madison Sharif",0,"",""
10026035,4,"Andrew William Mia Clark",0,"",""
10038874,4,"Julian Harper Joshua Liu",0,"",""
10008716,4,"Christopher Rania Sharif",0,"",""
10033643,2,"Harper Xia Li Al-Mohammed",0,"",""
10017604,4,"Yuki Charlotte Anderson",0,"",""
10035221,3,"Karim Hana Ishikawa",0,"",""
10022863,1,"Yuan Young",0,"",""
10047403,3,"Isabella Anderson Brown",0,"",""
10045703,2,"Robert Matsumoto",0,"",""
10042211,3,"Lily Ryu Amin Al-Farooq",0,"",""
10042209,2,"Ali Evelyn Hussein",0,"",""
10046061,4,"Lei Kenji Anthony Rahman",0,"",""
10043469,1,"Jack Matthew Wang Tanaka",0,"",""
10043979,3,"Nour Joseph El-Sayed",0,"",""
10043877,2,"Ryan Isabella Tian Baker",0,"",""
10036194,2,"Haruto Lily Ota",0,"",""
10039538,3,"Ibrahim Sami Nasir",0,"",""
10011769,1,"Rania Chen White",0,"",""
10040374,1,"Tariq Clark Deng",0,"",""
10016910,4,"Thomas Huang Zhang",0,"",""
10034290,3,"Ryan Mark Johnson",0,"",""
10032921,4,"Akira Omar Kobayashi",0,"",""
10019210,1,"Christopher Chloe Davis Davis",0,"",""
10012015,3,"Lei Al-Mansour Shimizu",0,"",""
10010976,4,"Takashi Davis",0,"",""
10020691,3,"Zhang Leo Matthew Ota",0,"",""
10023225,3,"Julian Charlotte Lewis Anderson",0,"",""
10008881,1,"Ava Fujiwara",0,"",""
10008854,4,"Yuki Haruto Al-Farooq Sharif",0,"",""
10022136,3,"Khadija Huang",0,"",""
10022748,1,"Olivia Fahmy",0,"",""
10014561,3,"Mohamed Nathan Xia Takahashi",0,"",""
10021055,3,"Michael King",0,"",""
10023149,2,"Emily Grace Fahmy",0,"",""
10024466,3,"Harper Nakamura Ota",0,"",""
10023808,4,"Madison Charlotte Hill",0,"",""
10011347,3,"William Carter",0,"",""
10024120,4,"Nicholas Qureshi",0,"",""
10022563,4,"Madison Hui Deng Wright",0,"",""
10009066,1,"Evelyn Yang",0,"",""
10022008,2,"Jia Charlotte Hill Zain",0,"",""
10015740,2,"Chen Ishikawa",0,"",""
10008783,3,"Youssef Mia Brown",0,"",""
10020815,3,"Robert Andrew Wright",0,"",""
10023487,2,"Layla Takashi Miller",0,"",""
10023150,4,"Hana Khadija Rahman",0,"",""
10013576,2,"Dylan Walker Zhao",0,"",""
10022051,4,"Thomas Michael Zhang",0,"",""
10024638,1,"Owen Zhao Lewis",0,"",""
10024250,2,"Hiroshi Scarlett John Zayed Jabari",0,"",""
10009310,2,"Mohamed Mitchell",0,"",""
10023623,2,"Emma Al-Farooq",0,"",""
10022528,1,"Mason Nicholas Brown El-Sayed",0,"",""
10021496,1,"Leo Harper Al-Farsi",0,"",""
10024707,3,"Emma Sami Moore",0,"",""
10024239,3,"Matthew Karim Al-Farooq",0,"",""
10016664,3,"Akira Sharif",0,"",""
10014708,2,"Olivia Leo Guo",0,"",""
10023755,3,"Khadija Victoria Moore",0,"",""
10020070,3,"Minato Hao Lewis",0,"",""
10017319,1,"Jin Ishikawa",0,"",""
10011150,2,"Owen Joshua Qureshi",0,"",""
10013872,1,"Michael Harper Li Moore",0,"",""
10008715,4,"Jia William Shimizu",0,"",""
10021412,4,"Ahmed Henry Hui Fahmy",0,"",""
10014047,4,"Jia Julian Al-Mohammed",0,"",""
10021654,3,"Layla Shimizu Nakamura",0,"",""
10022207,3,"Yuki Andrew Mitchell",0,"",""
10008935,2,"Mark Dylan Shimizu",0,"",""
10014553,2,"Haruto Jack Xu",0,"",""
10012788,2,"Youssef Matsumoto",0,"",""
10030526,4,"Scarlett Hao Takahashi",0,"",""
10021916,2,"Layla Ryu Ethan Wright Rahman",0,"",""
10011002,4,"Abigail Rahman",0,"",""
10017528,3,"Hao Yuki Abigail Zayed Li",0,"",""
10014244,4,"Nathan Nour Guo Lewis",0,"",""
10023922,4,"Omar Zain",0,"",""
10015048,2,"Jia Evelyn Hana White Liu",0,"",""
10014249,3,"Tariq Joseph Li",0,"",""
10014581,1,"Ella Zhao Matsumoto",0,"",""
10036121,1,"Taro Leo Moore",0,"",""
10017344,4,"Mariam Sophia Mark Haddad",0,"",""
10012623,3,"Andrew Thomas Brown",0,"",""
10022685,4,"Chloe Ali Kobayashi",0,"",""
10021963,4,"Omar Joseph Xia Hill",0,"",""
10026013,4,"Michael Isabella Wang",0,"",""
10028970,1,"Evelyn Ota Huang",0,"",""
10037661,1,"Jacob Lily Clark",0,"",""
10011932,3,"Henry Karim Olivia Brown Deng",0,"",""
10016418,1,"Scarlett Matthew Young Miller",0,"",""
10016411,2,"Daniel Samuel Salma Guo",0,"",""
10029553,4,"Mariam Lily Thomas",0,"",""
10025724,1,"Lei Emma Moore",0,"",""
10026179,1,"Xia Akira Henry Johnson",0,"",""
10028195,1,"Salma Zhang Moore Takahashi",0,"",""
10036754,1,"Jack Zhao",0,"",""
10029718,2,"Chen Ali Hill",0,"",""
10022309,2,"Mason Olivia Li",0,"",""
10012014,1,"Ava Emma Hao Young",0,"",""
10019870,4,"Jack Abigail John Al-Mansour",0,"",""
10015487,1,"Christopher Jabari",0,"",""
10019864,4,"Olivia Sharif",0,"",""
10027891,4,"Isabella Thomas Tariq Qureshi",0,"",""
10037422,3,"Chloe Anthony Rahman Zayed",0,"",""
10012882,2,"Xia Alexander Sato",0,"",""
10023146,4,"Grace Jin Younis",0,"",""
10029176,2,"Anthony Scarlett Carter Hill",0,"",""
10023786,1,"Christopher Amelia Huang Qureshi",0,"",""
10036542,2,"Nicholas Isabella Rahman",0,"",""
10023368,1,"Anthony Jacob Robert Ota",0,"",""
10025290,4,"Tian Anthony Fahmy Al-Farsi",0,"",""
10015471,3,"Evelyn Grace Baker",0,"",""
10033301,1,"Salma Wright Davis",0,"",""
10010746,1,"John Harper Smith",0,"",""
10030031,3,"Leo Amelia Yang",0,"",""
10027697,1,"Hassan Lei Harper Sharif",0,"",""
10013780,1,"Wei Anthony Xu",0,"",""
10027275,2,"Layla Sami David Anderson",0,"",""
10037277,4,"Jia Mark Ella Xu",0,"",""
10029197,3,"Ella Hassan Brown Ota",0,"",""
10012748,1,"Matthew Xu",0,"",""
10016603,1,"Leo Hussein Deng",0,"",""
10026511,2,"Hassan Evelyn Moore",0,"",""
10032901,2,"Dylan Joseph Mitchell",0,"",""
10008598,2,"Owen Layla Fahmy",0,"",""
10017110,3,"Satoshi Liu Zhang",0,"",""
10027018,1,"Benjamin Michael Fujiwara",0,"",""
10030073,3,"Samuel Ethan Al-Mohammed",0,"",""
10037096,1,"Mason Mason Younis",0,"",""
10020671,4,"Hiroshi Ryan Thomas Takahashi",0,"",""
10026564,4,"Salma King",0,"",""
10012774,1,"John Fujiwara",0,"",""
10029138,1,"William Walker",0,"",""
10015358,2,"Hana Jia Al-Farsi",0,"",""
10034623,3,"Harper Ota Mitchell",0,"",""
10023338,2,"Tian Emma Al-Mohammed",0,"",""
10032842,3,"Leo Owen Walker",0,"",""
10030772,4,"Jia Khadija Al-Mansour Sato",0,"",""
10033922,4,"Minato Zhang Al-Mansour Thomas",0,"",""
10033941,2,"Salma Fatima Sharif Al-Farsi",0,"",""
10020136,1,"Abigail Wei Wu Matsumoto",0,"",""
10014329,4,"William Abigail Sato Amin",0,"",""
10019248,3,"Nour Al-Mohammed Lewis",0,"",""
10034265,4,"Zhang Takashi Chen",0,"",""
10030324,1,"Omar William Al-Mansour",0,"",""
10036826,1,"Thomas Ishikawa Baker",0,"",""
10011206,4,"Hana Mia Clark",0,"",""
10017721,2,"Satoshi Aisha Ota Carter",0,"",""
10015100,2,"Hao Jia Zhao",0,"",""
10033196,4,"Benjamin Michael Zhang",0,"",""
10011346,3,"Julian Khadija Darwish",0,"",""
10033404,2,"Taro Haruto Nasir",0,"",""
10014849,2,"Minato Samuel Tariq Al-Farsi",0,"",""
10020479,3,"Tariq Emma Nasir Kobayashi",0,"",""
10037601,1,"Ahmed Layla El-Sayed Miller",0,"",""
10013072,3,"Harper Jacob Hill Davis",0,"",""
10028038,2,"Nicholas Owen Harris Deng",0,"",""
10030902,4,"Taro Fujiwara Miller",0,"",""
10035607,2,"Hui Johnson",0,"",""
10017493,3,"Hui Minato Anthony Zhang",0,"",""
10033716,3,"Youssef Wu Chen",0,"",""
10031445,1,"Xia Hussein Thomas",0,"",""
10022785,1,"Akira Clark El-Sayed",0,"",""
10028331,3,"Julian Thomas",0,"",""
10032664,3,"Michael Jacob Xu",0,"",""
10014759,2,"Ella Jack Fahmy",0,"",""
10026705,4,"Thomas Mason Qureshi",0,"",""
10020742,4,"Mia Al-Mohammed",0,"",""
10011699,4,"Lily Kobayashi Moore",0,"",""
10021898,2,"David Lucy Nasir",0,"",""
10019516,2,"Khadija White",0,"",""
10031901,2,"Evelyn Zhao",0,"",""
10035879,2,"Akira William Smith Walker",0,"",""
10025802,2,"Tariq Henry Baker Mitchell",0,"",""
10030140,2,"Evelyn David Moore",0,"",""
10016359,1,"Grace Victoria Wu",0,"",""
10035061,1,"Yuan Anderson",0,"",""
10015937,2,"Victoria Sharif Hill",0,"",""
10035060,3,"Victoria Julian Ishikawa",0,"",""
10024891,3,"Ibrahim Amelia Wang",0,"",""
10023910,3,"Alexander Daniel Carter Carter",0,"",""
10010779,4,"Aisha Hui Wang",0,"",""
10023688,1,"Olivia Moore",0,"",""
10036508,3,"Minato Jacob Al-Farsi Shimizu",0,"",""
10032250,3,"Amelia Miller",0,"",""
10010256,4,"Nour Anderson",0,"",""
10011835,3,"Mariam Fahmy",0,"",""
10030076,2,"Liang Ishikawa",0,"",""
10034593,2,"Liang Akira Al-Farsi",0,"",""
10024838,4,"Mohamed Salma Tanaka",0,"",""
10009263,4,"Yuan Omar Walker",0,"",""
10037843,2,"Andrew Grace Wright",0,"",""
10015673,4,"Victoria Ava Baker Kobayashi",0,"",""
10022712,1,"Owen Mohamed Wu",0,"",""
10024460,4,"Grace Robert Tang Lewis",0,"",""
10015199,3,"Takashi Fujiwara Ota",0,"",""
10028339,2,"Isabella Zainab Al-Mansour Zhang",0,"",""
10020705,2,"Ali Joshua Nakamura Haddad",0,"",""
10012195,4,"Henry Baker",0,"",""
10037975,1,"Emily Hill",0,"",""
10031593,2,"Fatima Anthony Emma Baker Deng",0,"",""
10036210,1,"Emily Mohamed Kobayashi",0,"",""
10025706,3,"Evelyn Al-Mansour",0,"",""
10033097,3,"Yuki Tian Zayed",0,"",""
10030918,2,"Omar Hui Zhao Fahmy",0,"",""
10026029,1,"Joshua Wu",0,"",""
10021087,3,"Matthew Zain Harris",0,"",""
10027606,3,"Haruto Charlotte Rahman",0,"",""
10028319,1,"Ahmed Tian Zain",0,"",""
10023288,4,"Youssef Lei Qureshi Johnson",0,"",""
10022984,2,"Tian Ethan Sharif",0,"",""
10014995,4,"David Wei Kobayashi",0,"",""
10021597,4,"Alexander Salma Hill",0,"",""
10011710,2,"John Jin Charlotte Zain",0,"",""
10012011,1,"Christopher Nour Matsumoto",0,"",""
10013520,2,"Matthew Matsumoto",0,"",""
10031573,4,"Andrew Julian Al-Mansour",0,"",""
10032246,4,"Kenji Abigail Liu",0,"",""
10033438,4,"Jack Michael Young",0,"",""
10031762,1,"Hao Deng Zayed",0,"",""
10020464,2,"Zainab Takashi El-Sayed",0,"",""
10016298,3,"Isabella Wu",0,"",""
10029195,2,"Lily Khadija Young",0,"",""
10020418,3,"Tariq Charlotte Lewis",0,"",""
10012344,3,"Yuan Karim Lin",0,"",""
10019906,1,"Ryu Hao Sato",0,"",""
10036898,4,"Khadija Nour Darwish Zhang",0,"",""
10023162,3,"Samuel Charlotte Zayed",0,"",""
10018497,4,"Ethan Owen Deng",0,"",""
10030216,1,"Wei Sharif Moore",0,"",""
10021664,2,"Mariam Akira Emily Huang Baker",0,"",""
10016491,3,"Grace Amelia Deng",0,"",""
10022515,2,"Madison Li",0,"",""
10037082,2,"Jack Benjamin Jia Tanaka",0,"",""
10015218,2,"Harper Hui El-Sayed",0,"",""
10022447,4,"Jia White",0,"",""
10016427,4,"Xia James Nakamura Kobayashi",0,"",""
10019592,3,"Haruto Madison Al-Farooq",0,"",""
10024697,2,"Taro Lin Guo",0,"",""
10036964,3,"Aisha Henry Smith",0,"",""
10031621,4,"Ella Shimizu Davis",0,"",""
10037858,1,"Benjamin Fujiwara",0,"",""
10034949,2,"Jia Kenji Fahmy",0,"",""
10037977,1,"Amelia Taro Harris",0,"",""
10037910,2,"Emily Ava Ota Hill",0,"",""
10014980,1,"Michael Darwish",0,"",""
10020484,3,"Kenji Salma Anderson",0,"",""
10034540,4,"Minato Christopher Johnson",0,"",""
10038145,1,"Fatima Emily Mustafa",0,"",""
10023098,4,"Scarlett Smith Hussein",0,"",""
10026742,3,"Mia Lucy Leo Qureshi",0,"",""
10022531,3,"Sami Wu",0,"",""
10017301,1,"Jin Victoria Deng Tanaka",0,"",""
10036929,1,"Harper Victoria Li",0,"",""
10019142,4,"William Haruto Wright Al-Farsi",0,"",""
10017608,4,"Nicholas David Chen Mustafa Chen",0,"",""
10033991,1,"James Zain Amin",0,"",""
10026959,3,"John Zayed",0,"",""
10032896,1,"Haruto Carter",0,"",""
10017507,1,"Madison Thomas Fujiwara",0,"",""
10034130,2,"Harper Haddad Zayed",0,"",""
10012241,4,"Khadija Tang Al-Mohammed",0,"",""
10022524,2,"Jacob Jin Jabari",0,"",""
10023375,3,"Lei Zain Zhang",0,"",""
10031942,1,"Dylan Yuki Mitchell",0,"",""
10028177,3,"Karim Ahmed Liu",0,"",""
10035616,3,"Mohamed Hana Young Jabari",0,"",""
10029509,3,"Lin Omar Zain",0,"",""
10011945,1,"Lucy James Darwish Al-Farsi",0,"",""
10037844,3,"Scarlett Lin",0,"",""
10027956,4,"David Al-Farsi Brown",0,"",""
10026405,4,"Ali Young Carter",0,"",""
10037726,4,"Mariam Alexander Hussein",0,"",""
10026627,2,"Robert Youssef Moore El-Sayed",0,"",""
10023424,1,"Jacob Zain Rahman",0,"",""
10031734,3,"Liang Khadija Darwish",0,"",""
10023581,4,"Fatima Harris Anderson",0,"",""
10036677,4,"Hassan Zain",0,"",""
10023511,3,"Madison Chen",0,"",""
10019519,3,"Victoria Nasir",0,"",""
10021236,4,"Khadija Sami Nathan Matsumoto Matsumoto",0,"",""
10041107,3,"Rania Jin Walker",0,"",""
10041012,1,"Yuki Jia Younis",0,"",""
10040950,4,"Jia Abigail Yuan Zayed Al-Farsi",0,"",""
10044984,2,"Julian Ella Smith",0,"",""
10045002,1,"Robert Yang",0,"",""
10042028,3,"Emily King",0,"",""
10040090,3,"Charlotte Anderson",0,"",""
10043329,4,"Satoshi Hussein",0,"",""
10043248,3,"Youssef Victoria Johnson",0,"",""
10040474,1,"Ryan Harper Li Hussein",0,"",""
10044883,1,"Daniel Hassan Harris",0,"",""
10040287,3,"Charlotte Emily Yuan Rahman",0,"",""
10042758,3,"Ava Al-Mansour",0,"",""
10042659,1,"Henry Al-Farsi",0,"",""
10042225,1,"Grace Satoshi Rahman",0,"",""
10042387,3,"Hao Christopher Shimizu",0,"",""
10042520,4,"Satoshi Zhang Benjamin Darwish Baker",0,"",""
10039904,4,"Leo Hui Smith Younis",0,"",""
10040037,2,"Ava Michael Al-Mansour King",0,"",""
10040364,3,"Michael Mia Zayed",0,"",""
10040366,2,"Harper Zhao",0,"",""
10041365,3,"Thomas Takahashi Lin",0,"",""
10043467,4,"Hassan Jack Mason Mustafa Haddad",0,"",""
10037641,1,"Sophia Omar Yang",0,"",""
10042459,4,"Hui Walker",0,"",""
10042523,1,"Tian Youssef Thomas",0,"",""
10042518,4,"Ali Ella Darwish",0,"",""
10042055,1,"Dylan Robert Leo Moore",0,"",""
10039908,2,"Mohamed Matthew Ryan Hill",0,"",""
10039937,2,"Sophia Tian Davis",0,"",""
10039887,1,"Taro Samuel Mark Lewis",0,"",""
10039923,2,"Ali Daniel Qureshi",0,"",""
10043246,2,"Abigail David Johnson",0,"",""
10043468,1,"Salma Lily Walker Zhao",0,"",""
10041214,3,"Karim Smith",0,"",""
10041039,4,"Kenji Lei Takahashi Miller",0,"",""
10041110,4,"Joshua Thomas",0,"",""
10039636,1,"Jacob Jack Harris Miller",0,"",""
10039956,1,"Emily Victoria Sato",0,"",""
10040270,1,"Tian Isabella Minato Darwish Haddad",0,"",""
10040816,4,"Fatima Ethan Mitchell",0,"",""
10040804,4,"Xia David Haddad El-Sayed",0,"",""
10044753,4,"Khadija Benjamin Julian Amin",0,"",""
10044845,1,"Akira Zain",0,"",""
10044875,4,"Andrew Matthew Kobayashi",0,"",""
10039963,4,"Ava Hana Xu Clark",0,"",""
10040033,3,"Jia Charlotte Moore Wright",0,"",""
10039771,1,"Olivia Alexander Zayed",0,"",""
10041229,1,"Rania Harris Tang",0,"",""
10041510,1,"Sophia Lily King",0,"",""
10039647,2,"Daniel Abigail Li",0,"",""
10039649,2,"Chloe Al-Farooq",0,"",""
10040016,1,"Harper Charlotte Al-Mansour",0,"",""
10043701,3,"Henry Lily Al-Mohammed",0,"",""
10039629,4,"Scarlett Liang Yang Al-Farooq",0,"",""
10043614,3,"Ryu Madison Mustafa",0,"",""
10044035,2,"Lei Al-Mohammed",0,"",""
10013543,4,"Michael Fujiwara",0,"",""
10040417,2,"Mohamed Sato",0,"",""
10039848,2,"Haruto Jack Olivia Zayed",0,"",""
10040060,1,"Scarlett Jia Olivia Nakamura Ishikawa",0,"",""
10039374,4,"Dylan Hana Johnson",0,"",""
10039458,1,"Thomas Ryu Charlotte Shimizu Matsumoto",0,"",""
10040240,4,"Thomas Abigail Lin Al-Mansour",0,"",""
10039986,2,"Hui Khadija Kenji Clark",0,"",""
10040187,4,"Chen Abigail Carter",0,"",""
10040047,3,"Victoria Hiroshi Isabella Fujiwara Davis",0,"",""
10039705,2,"Lin Abigail Carter",0,"",""
10039536,2,"Ethan Ryan Carter",0,"",""
10039894,1,"James Chloe Al-Farooq",0,"",""
10039868,4,"Abigail Abigail Mustafa",0,"",""
10039473,4,"Emma Baker",0,"",""
10044932,3,"Nicholas Satoshi Wang",0,"",""
10044762,1,"Ryu Baker Johnson",0,"",""
10044919,4,"Wei Thomas Amin",0,"",""
10044925,2,"Emily Leo Mitchell",0,"",""
10043720,3,"Mason Chen",0,"",""
10041203,3,"Ethan Matthew Hao Sato Wang",0,"",""
10011631,2,"Jin Hana Baker Carter",0,"",""
10040003,4,"Abigail Aisha Zhang",0,"",""
10035311,1,"Julian Li Fujiwara",0,"",""
10042974,2,"Aisha Khan Johnson",0,"",""
10042729,3,"Khadija Hiroshi Matsumoto",0,"",""
10033026,2,"Satoshi Mason Zain",0,"",""
10042458,1,"Ryu Hui Liu King",0,"",""
10015647,1,"Evelyn Joseph Lewis",0,"",""
10036488,4,"James Walker",0,"",""
10035917,3,"Henry Clark",0,"",""
10035992,1,"Tian Amin Hussein",0,"",""
10029221,1,"Evelyn Madison Young",0,"",""
10029673,1,"Leo Sophia White",0,"",""
10043025,4,"Emma Ava Christopher Qureshi",0,"",""
10032215,1,"Lin White",0,"",""
10032271,1,"Mia James Al-Mansour",0,"",""
10035865,1,"Karim Younis",0,"",""
10034407,1,"Dylan Victoria Walker Wang",0,"",""
10036884,4,"Rania Ava Rahman Al-Farooq",0,"",""
10041071,2,"Hassan Nakamura",0,"",""
10035017,3,"Amelia Zhao",0,"",""
10038038,1,"John Scarlett Matthew Zhao Liu",0,"",""
10037276,1,"Kenji Sophia Emily Walker",0,"",""
10041183,3,"Karim Ethan Yang",0,"",""
10041705,4,"Ava Tang Chen",0,"",""
10037587,4,"Daniel Xu",0,"",""
10041403,2,"Chloe Evelyn Miller",0,"",""
10036119,1,"Ella Jack Baker",0,"",""
10031141,4,"Youssef Harper Mia Ota Hussein",0,"",""
10037631,3,"Lei Matthew Ishikawa Davis",0,"",""
10025848,1,"Chen Ella Wang",0,"",""
10028529,2,"Ethan Chen Davis",0,"",""
10026934,3,"Alexander Hiroshi Nour Liu",0,"",""
10024992,2,"Michael Owen Mohamed Hill",0,"",""
10033571,2,"Khadija Mohamed Li",0,"",""
10028930,1,"John Moore",0,"",""
10034126,3,"Haruto Shimizu",0,"",""
10028852,1,"Jia Kobayashi Fahmy",0,"",""
10039521,4,"Emily Harris",0,"",""
10041851,1,"Mia Mustafa",0,"",""
10034969,3,"Zainab Jia Christopher Amin",0,"",""
10037668,2,"Amelia Olivia Tang",0,"",""
10041456,1,"Karim Fahmy",0,"",""
10037891,3,"Olivia Chen Sharif",0,"",""
10037755,2,"Chloe Liang Wei Miller",0,"",""
10039486,2,"Kenji Tian Joseph El-Sayed Smith",0,"",""
10015157,2,"Ibrahim Zain",0,"",""
10015176,1,"Aisha Lei Mohamed Fujiwara",0,"",""
10038665,4,"Mason Anderson",0,"",""
10014265,3,"Grace Charlotte Fujiwara",0,"",""
10028063,3,"Omar Zhang",0,"",""
10014842,2,"Olivia Thomas Wright",0,"",""
10023921,3,"Hassan Mark Chen",0,"",""
10026968,3,"Lin Mitchell",0,"",""
10024653,1,"Harper Lewis",0,"",""
10036150,2,"Abigail Julian Madison Tanaka",0,"",""
10027422,3,"Grace Li",0,"",""
10035653,2,"Isabella Huang",0,"",""
10022062,3,"Liang Mia Rahman",0,"",""
10022776,2,"Khadija Satoshi Yang",0,"",""
10039609,1,"Nour Layla Wang",0,"",""
10039379,1,"Haruto Olivia Fujiwara",0,"",""
10024097,2,"Yuki Tariq Sharif",0,"",""
10017781,2,"Yuan Mia White",0,"",""
10019594,1,"Victoria Scarlett Liu",0,"",""
10019038,2,"Minato Hiroshi Yang",0,"",""
10015528,2,"Ethan Xu Al-Mohammed",0,"",""
10016830,4,"Grace Sami Jabari",0,"",""
10020888,4,"Ryan Jin Matthew Haddad Mustafa",0,"",""
10021315,1,"Andrew Jack Younis",0,"",""
10041750,1,"Nour Xia Sato",0,"",""
10041627,4,"Charlotte Carter Young",0,"",""
10045588,2,"Zainab Henry Lin",0,"",""
10045693,4,"Harper Tariq Al-Farsi",0,"",""
10043486,1,"Harper Salma Rahman Johnson",0,"",""
10043164,4,"Haruto Guo",0,"",""
10043448,3,"Emily Mitchell",0,"",""
10044124,2,"Ella Tian Jabari",0,"",""
10042611,3,"Ella Ali Baker Clark",0,"",""
10042026,4,"Kenji Fujiwara",0,"",""
10045689,2,"Lily Khan",0,"",""
10043345,4,"Lucy Yuki Matsumoto",0,"",""
10043302,3,"Aisha Yuan Mitchell",0,"",""
10044529,2,"Lucy Yuan Harris",0,"",""
10042053,1,"Hao Wu",0,"",""
10019268,1,"Salma Wright El-Sayed",0,"",""
10044230,3,"Zainab Deng",0,"",""
10042374,2,"John Nicholas Mitchell",0,"",""
10042261,4,"Haruto Walker",0,"",""
10042728,4,"Nathan Haddad",0,"",""
10042614,3,"Henry Anderson",0,"",""
10043036,4,"Andrew Younis Thomas",0,"",""
10043635,1,"Dylan Ibrahim Chen Mustafa",0,"",""
10042049,2,"Mia James Xu",0,"",""
10018564,2,"Fatima Jin Al-Mohammed",0,"",""
10044255,3,"Owen Ryu Tanaka El-Sayed",0,"",""
10042246,4,"Dylan Taro Yuki Wright",0,"",""
10041613,2,"Chen Ota",0,"",""
10020720,3,"Madison Tian Wright",0,"",""
10044620,1,"Hao Zhang Yang",0,"",""
10039724,3,"Hana Hassan Wu",0,"",""
10043144,3,"Zhang Davis",0,"",""
10042517,4,"Joseph Xu",0,"",""
10043584,2,"Ibrahim Evelyn Xu",0,"",""
10021338,2,"Owen David Al-Mansour",0,"",""
10043691,3,"Yuan Michael Harper Haddad Khan",0,"",""
10045673,2,"Charlotte Matsumoto",0,"",""
10040736,2,"Yuki Kobayashi Anderson",0,"",""
10011438,4,"Evelyn Al-Farsi Kobayashi",0,"",""
10035820,3,"Tian Younis",0,"",""
10011425,1,"Ibrahim Christopher Clark",0,"",""
10043937,1,"Emma Victoria Andrew Amin",0,"",""
10043376,2,"Fatima Anthony Emily Carter",0,"",""
10042092,1,"Emma Mason Smith Moore",0,"",""
